# timestamp,status,avbikes,avstamps,totstamps
1412300374,1,25,2,42
1412300669,1,25,2,42
1412300754,1,25,2,42
1412300967,1,25,2,42
1412301511,1,25,2,42
1412301616,1,25,2,42
1412301950,1,25,2,42
1412301967,1,25,2,42
1412302435,1,25,2,42
1412302474,1,24,3,42
1412302653,1,24,3,42
1412303142,1,24,3,42
1412303339,1,24,3,42
1412303522,1,24,3,42
1412303937,1,24,3,42
1412303968,1,24,3,42
1412304438,1,24,3,42
1412305042,1,24,3,42
1412305498,1,24,3,42
1412305544,1,24,3,42
1412305860,1,24,3,42
1412305904,1,24,3,42
1412306062,1,24,3,42
1412306520,1,24,3,42
1412306557,1,24,3,42
1412306692,1,25,2,42
1412307231,1,25,2,42
1412307601,1,25,2,42
1412307606,1,25,2,42
1412307680,1,25,2,42
1412307743,1,25,2,42
1412307939,1,25,2,42
1412308199,1,25,2,42
1412308252,1,25,2,42
1412308308,1,25,2,42
1412308378,1,25,2,42
1412308391,1,25,2,42
1412308451,1,25,2,42
1412308652,1,25,2,42
1412309084,1,25,2,42
1412309139,1,25,2,42
1412309386,1,25,2,42
1412309990,1,25,2,42
1412310043,1,25,2,42
1412310658,1,25,2,42
1412310715,1,25,2,42
1412310830,1,25,2,42
1412310983,1,25,2,42
1412311414,1,25,2,42
1412311496,1,25,2,42
1412311524,1,25,2,42
1412311609,1,25,2,42
1412311662,1,24,3,42
1412311719,1,24,3,42
1412311981,1,24,3,42
1412311995,1,24,3,42
1412312042,1,23,4,42
1412312275,1,23,4,42
1412312316,1,21,6,42
1412312673,1,22,5,42
1412313282,1,23,4,42
1412313807,1,24,3,42
1412314127,1,24,3,42
1412314144,1,23,4,42
1412314748,1,23,4,42
1412314850,1,24,3,42
1412314913,1,24,3,42
1412314943,1,23,4,42
1412315320,1,22,5,42
1412315924,1,22,5,42
1412316119,1,22,5,42
1412316146,1,21,6,42
1412316750,1,21,6,42
1412316858,1,22,5,42
1412316949,1,22,5,42
1412317017,1,23,4,42
1412317079,1,22,5,42
1412317132,1,20,7,42
1412317260,1,21,6,42
1412317499,1,23,4,42
1412317559,1,22,5,42
1412317611,1,22,17,42
1412317675,1,22,17,42
1412317713,1,22,17,42
1412317797,1,22,20,42
1412317857,1,21,20,42
1412317904,1,19,22,42
1412317982,1,20,22,42
1412318005,1,19,23,42
1412318099,1,21,21,42
1412318111,1,20,22,42
1412318218,1,20,22,42
1412318279,1,20,22,42
1412318304,1,19,23,42
1412318391,1,19,23,42
1412318454,1,19,23,42
1412318519,1,19,23,42
1412318572,1,18,24,42
1412318633,1,18,24,42
1412318662,1,17,25,42
1412318751,1,18,24,42
1412318818,1,18,24,42
1412318866,1,19,23,42
1412318984,1,20,22,42
1412319059,1,20,22,42
1412319110,1,20,22,42
1412319180,1,20,22,42
1412319229,1,18,24,42
1412319298,1,17,25,42
1412319361,1,19,23,42
1412319385,1,18,24,42
1412319481,1,18,24,42
1412319523,1,18,24,42
1412319599,1,18,24,42
1412319638,1,17,25,42
1412319687,1,17,25,42
1412319752,1,17,25,42
1412319811,1,17,25,42
1412319876,1,18,24,42
