# timestamp,status,avbikes,avstamps,totstamps
1415000022,1,10,32,42
1415000127,1,9,33,42
1415000247,1,8,34,42
1415000389,1,8,34,42
1415000391,1,9,33,42
1415000504,1,8,34,42
1415000518,1,7,35,42
1415000616,1,8,34,42
1415000835,1,8,34,42
1415001026,1,10,32,42
1415001087,1,11,31,42
1415001131,1,10,32,42
1415001229,1,8,34,42
1415001314,1,8,34,42
1415001397,1,6,36,42
1415001441,1,8,34,42
1415001629,1,8,34,42
1415001666,1,7,35,42
1415001720,1,8,34,42
1415001815,1,9,33,42
1415001882,1,9,33,42
1415001894,1,8,34,42
1415002091,1,10,32,42
1415002181,1,10,32,42
1415002222,1,8,34,42
1415002469,1,7,35,42
1415002547,1,8,34,42
1415002555,1,7,35,42
1415002647,1,6,36,42
1415002706,1,3,39,42
1415003258,1,2,40,42
1415003302,1,3,39,42
1415003389,1,4,38,42
1415003447,1,4,38,42
1415003504,1,4,38,42
1415003807,1,4,38,42
1415003815,1,3,39,42
1415004010,1,3,39,42
1415004102,1,3,39,42
1415004213,1,3,39,42
1415004459,1,4,38,42
1415004474,1,4,38,42
1415004679,1,3,39,42
1415004724,1,4,38,42
1415005040,1,5,37,42
1415005152,1,6,36,42
1415005547,1,6,36,42
1415005884,1,7,35,42
1415006079,1,8,34,42
1415006365,1,10,32,42
1415006430,1,11,31,42
1415006569,1,10,32,42
1415006630,1,10,32,42
1415007064,1,11,31,42
1415007457,1,10,32,42
1415007517,1,9,33,42
1415007800,1,10,32,42
1415008094,1,9,33,42
1415008295,1,8,34,42
1415008315,1,7,35,42
1415008406,1,6,36,42
1415008487,1,6,36,42
1415008532,1,6,36,42
1415008656,1,6,36,42
1415008681,1,5,37,42
1415008762,1,6,36,42
1415008957,1,7,35,42
1415009561,1,7,35,42
1415009774,1,6,36,42
1415010099,1,5,37,42
1415010160,1,5,37,42
1415010194,1,4,38,42
1415010334,1,5,37,42
1415010634,1,6,36,42
1415010741,1,5,37,42
1415011283,1,4,38,42
1415011331,1,4,38,42
1415011607,1,4,38,42
1415011639,1,2,40,42
1415012055,1,1,41,42
1415012110,1,2,40,42
1415012300,1,3,39,42
1415012440,1,2,40,42
1415012779,1,1,41,42
1415013098,1,2,40,42
1415013273,1,4,38,42
1415013628,1,6,36,42
1415013676,1,7,35,42
1415013923,1,6,36,42
1415014285,1,7,35,42
1415014664,1,7,35,42
1415014673,1,6,36,42
1415014746,1,5,37,42
1415014950,1,4,38,42
1415015045,1,3,39,42
1415015178,1,2,40,42
1415015322,1,3,39,42
1415015335,1,3,39,42
1415015543,1,4,38,42
1415015643,1,3,39,42
1415015704,1,2,40,42
1415015755,1,3,39,42
1415015905,1,4,38,42
1415016016,1,3,39,42
1415016289,1,3,39,42
1415016292,1,2,40,42
1415016407,1,2,40,42
1415016415,1,1,41,42
1415016907,1,2,40,42
1415016988,1,2,40,42
1415017067,1,2,40,42
1415017070,1,2,40,42
1415017173,1,1,41,42
1415017350,1,2,40,42
1415017648,1,3,39,42
1415017849,1,2,40,42
1415017907,1,2,40,42
1415017910,1,3,39,42
1415018188,1,2,40,42
1415018792,1,2,40,42
1415019044,1,3,39,42
1415019119,1,4,38,42
1415019549,1,5,37,42
1415020066,1,4,38,42
1415020364,1,5,37,42
1415020414,1,5,37,42
1415020549,1,4,38,42
1415020607,1,3,39,42
1415020610,1,4,38,42
1415021149,1,2,40,42
1415021387,1,3,39,42
1415021976,1,2,40,42
1415022390,1,3,39,42
1415022442,1,4,38,42
1415022478,1,5,37,42
1415022923,1,4,38,42
1415023084,1,5,37,42
1415023181,1,7,35,42
1415023429,1,7,35,42
1415023431,1,8,34,42
1415024035,1,8,34,42
1415024129,1,7,35,42
1415024477,1,9,33,42
1415024769,1,8,34,42
1415024916,1,7,35,42
1415025045,1,8,34,42
1415025228,1,7,35,42
1415025322,1,8,34,42
1415025446,1,8,34,42
1415025529,1,9,33,42
1415025541,1,8,34,42
1415025700,1,9,33,42
1415025715,1,10,32,42
1415026319,1,10,32,42
1415026631,1,11,31,42
1415027108,1,10,32,42
1415027483,1,9,33,42
1415027576,1,10,32,42
1415027891,1,11,31,42
1415028289,1,11,31,42
1415028320,1,10,32,42
1415028597,1,11,31,42
1415028721,1,12,30,42
1415028866,1,11,31,42
1415029026,1,10,32,42
1415029154,1,9,33,42
1415029238,1,9,33,42
1415029264,1,8,34,42
1415029501,1,11,31,42
1415029846,1,10,32,42
1415030237,1,11,31,42
1415030841,1,11,31,42
1415031254,1,12,30,42
1415031302,1,13,29,42
1415031526,1,13,29,42
1415031543,1,12,30,42
1415031595,1,13,29,42
1415031930,1,14,28,42
1415032366,1,14,28,42
1415032405,1,13,29,42
1415032473,1,15,27,42
1415032631,1,15,27,42
1415032683,1,14,28,42
1415033119,1,14,28,42
1415033191,1,13,29,42
1415033795,1,13,29,42
1415034404,1,13,29,42
1415034460,1,12,30,42
1415034475,1,11,31,42
1415035078,1,11,31,42
1415035266,1,12,30,42
1415035842,1,12,30,42
1415035857,1,11,31,42
1415036461,1,11,31,42
1415036958,1,10,32,42
1415037276,1,12,30,42
1415037844,1,13,29,42
1415038199,1,14,28,42
1415038803,1,14,28,42
1415038941,1,13,29,42
1415039562,1,14,28,42
1415039805,1,16,26,42
1415039928,1,15,27,42
1415040014,1,14,28,42
1415040396,1,15,27,42
1415041000,1,15,27,42
1415041093,1,14,28,42
1415041697,1,14,28,42
1415042301,1,14,28,42
1415042509,1,16,26,42
1415042989,1,16,26,42
1415042995,1,15,27,42
1415043430,1,16,26,42
1415044034,1,16,26,42
1415044189,1,16,26,42
1415044229,1,15,26,42
1415044833,1,15,27,42
1415045436,1,15,27,42
1415046040,1,15,27,42
1415046643,1,15,27,42
1415047247,1,15,27,42
1415047369,1,14,28,42
1415047453,1,15,27,42
1415048056,1,15,27,42
1415048267,1,15,27,42
1415048272,1,14,28,42
1415048735,1,15,27,42
1415049339,1,15,27,42
1415049683,1,14,28,42
1415050287,1,14,28,42
1415050567,1,14,28,42
1415051171,1,14,28,42
