# timestamp,status,avbikes,avstamps,totstamps
1413400075,1,19,22,42
1413400642,1,20,21,42
1413400736,1,18,23,42
1413401340,1,18,23,42
1413401522,1,18,23,42
1413401564,1,19,22,42
1413401871,1,20,21,42
1413402007,1,21,20,42
1413402180,1,21,20,42
1413402183,1,22,19,42
1413402683,1,23,18,42
1413403287,1,23,18,42
1413403474,1,24,17,42
1413403617,1,24,17,42
1413403647,1,23,18,42
1413404148,1,22,19,42
1413404630,1,23,18,42
1413404748,1,22,19,42
1413404819,1,23,18,42
1413405342,1,24,17,42
1413405946,1,24,17,42
1413406079,1,24,17,42
1413406083,1,25,16,42
1413406424,1,26,15,42
1413406927,1,27,14,42
1413407122,1,26,15,42
1413407240,1,27,14,42
1413407424,1,28,13,42
1413407640,1,28,13,42
1413407643,1,29,12,42
1413407836,1,29,12,42
1413407894,1,27,14,42
1413408212,1,28,13,42
1413408574,1,29,12,42
1413409178,1,29,12,42
1413409781,1,29,12,42
1413409961,1,30,11,42
1413410448,1,31,10,42
1413410748,1,31,10,42
1413410773,1,30,11,42
1413411017,1,32,9,42
1413411478,1,33,8,42
1413411526,1,32,9,42
1413412129,1,32,9,42
1413412612,1,32,9,42
1413412653,1,31,10,42
1413412967,1,33,8,42
1413413409,1,34,7,42
1413413688,1,33,8,42
1413414060,1,33,8,42
1413414102,1,32,9,42
1413414625,1,33,8,42
1413414766,1,33,8,42
1413414790,1,32,9,42
1413415435,1,31,10,42
1413415975,1,32,9,42
1413416539,1,31,10,42
1413416605,1,31,10,42
1413416653,1,30,11,42
1413417269,1,29,12,42
1413417872,1,29,12,42
1413418475,1,29,12,42
1413419079,1,29,12,42
1413419683,1,29,12,42
1413420287,1,29,12,42
1413420899,1,30,11,42
1413421503,1,30,11,42
1413422106,1,30,11,42
1413422237,1,30,11,42
1413422372,1,30,11,42
1413422424,1,30,11,42
1413422486,1,30,11,42
1413423089,1,30,11,42
1413423693,1,30,11,42
1413424297,1,30,11,42
1413424849,1,31,10,42
1413424908,1,31,10,42
1413424948,1,30,11,42
1413425262,1,30,11,42
1413425304,1,28,13,42
1413425908,1,28,13,42
1413426511,1,28,13,42
1413427115,1,28,13,42
1413427601,1,29,12,42
1413428204,1,29,12,42
1413428808,1,29,12,42
1413429412,1,29,12,42
1413430015,1,29,12,42
1413430618,1,29,12,42
1413431223,1,29,12,42
1413431826,1,29,12,42
1413432430,1,29,12,42
1413433033,1,29,12,42
1413433637,1,29,12,42
1413434241,1,29,12,42
1413434813,1,29,12,42
1413434835,1,28,13,42
1413435438,1,28,13,42
1413436042,1,28,13,42
1413436646,1,28,13,42
1413437250,1,28,13,42
1413437341,1,29,12,42
1413437363,1,29,12,42
1413437417,1,27,13,42
1413437622,1,27,13,42
1413437643,1,26,14,42
1413437992,1,26,14,42
1413438012,1,25,15,42
1413438225,1,25,15,42
1413438297,1,25,15,42
1413438315,1,24,16,42
1413438419,1,24,16,42
1413438446,1,24,17,42
1413438728,1,25,16,42
1413439332,1,25,16,42
1413439552,1,25,16,42
1413439584,1,24,17,42
1413439724,1,23,18,42
1413440028,1,23,18,42
1413440055,1,22,19,42
1413440334,1,23,18,42
1413440363,1,23,18,42
1413440411,1,22,19,42
1413440642,1,22,19,42
1413440656,1,21,20,42
1413440730,1,23,18,42
1413441032,1,24,17,42
1413441174,1,26,15,42
1413441231,1,26,15,42
1413441266,1,26,15,42
1413441359,1,26,15,42
1413441421,1,26,15,42
1413441437,1,25,17,42
1413441529,1,25,17,42
1413441589,1,25,17,42
1413441757,1,24,18,42
1413441815,1,23,19,42
1413441874,1,22,20,42
1413442019,1,25,17,42
1413442067,1,23,18,42
1413442136,1,24,17,42
1413442197,1,21,20,42
1413442259,1,22,19,42
1413442289,1,20,21,42
1413442440,1,20,21,42
1413442494,1,21,20,42
1413442557,1,19,22,42
1413442609,1,20,21,42
1413442729,1,20,21,42
1413442798,1,19,22,42
1413442850,1,18,23,42
1413442914,1,18,23,42
1413442979,1,18,23,42
1413442996,1,20,21,42
1413443086,1,22,19,42
1413443368,1,23,18,42
1413443574,1,22,19,42
1413443636,1,22,19,42
1413443687,1,23,18,42
1413443752,1,22,19,42
1413443794,1,22,19,42
1413443860,1,24,17,42
1413443977,1,26,15,42
1413444061,1,25,16,42
1413444121,1,24,17,42
1413444180,1,25,16,42
1413444195,1,21,20,42
1413444302,1,21,20,42
1413444360,1,18,23,42
1413444421,1,16,25,42
1413444478,1,14,27,42
1413444525,1,12,29,42
1413444942,1,13,28,42
1413445033,1,14,27,42
1413445201,1,14,27,42
1413445218,1,13,28,42
1413445314,1,13,28,42
1413445331,1,12,29,42
1413445400,1,14,27,42
1413445475,1,16,25,42
1413445734,1,16,25,42
1413445754,1,15,26,42
1413445846,1,14,27,42
1413446263,1,15,26,42
1413446327,1,16,25,42
1413446360,1,15,26,42
1413446438,1,15,26,42
1413446521,1,14,27,42
1413446526,1,13,28,42
1413446692,1,12,29,42
1413446843,1,11,30,42
1413447179,1,11,30,42
1413447192,1,10,31,42
1413447373,1,11,30,42
1413447976,1,11,30,42
1413448196,1,12,29,42
1413448620,1,12,29,42
1413448622,1,13,28,42
1413448741,1,13,28,42
1413448750,1,12,29,42
1413448908,1,12,29,42
1413449511,1,12,29,42
1413449689,1,13,28,42
1413449820,1,13,28,42
1413449871,1,13,28,42
1413449929,1,11,30,42
1413450325,1,12,29,42
1413450451,1,13,28,42
1413450669,1,14,27,42
1413450892,1,16,25,42
1413451309,1,17,24,42
1413451664,1,15,26,42
1413451710,1,14,27,42
1413451776,1,14,27,42
1413451834,1,14,27,42
1413452084,1,15,26,42
1413452135,1,14,27,42
1413452263,1,13,28,42
1413452724,1,14,27,42
1413452932,1,15,26,42
1413453396,1,14,27,42
1413453435,1,15,26,42
1413453517,1,16,25,42
1413453733,1,17,24,42
1413454221,1,18,23,42
1413454305,1,20,21,42
1413454527,1,20,21,42
1413454681,1,21,20,42
1413454914,1,20,21,42
1413454940,1,19,22,42
1413455134,1,20,21,42
1413455444,1,22,19,42
1413455586,1,23,18,42
1413455810,1,23,18,42
1413455878,1,21,20,42
1413455995,1,21,20,42
1413456005,1,20,21,42
1413456300,1,19,22,42
1413456693,1,21,20,42
1413456837,1,21,20,42
1413456849,1,20,21,42
1413456948,1,21,20,42
1413457128,1,21,20,42
1413457155,1,20,21,42
1413457259,1,21,20,42
1413457278,1,20,21,42
1413457499,1,20,21,42
1413457525,1,19,22,42
1413457916,1,19,22,42
1413457976,1,19,22,42
1413457986,1,18,23,42
1413458088,1,18,23,42
1413458153,1,17,24,42
1413458450,1,17,24,42
1413458488,1,16,26,42
1413458560,1,17,25,42
1413458693,1,17,25,42
1413458714,1,16,26,42
1413458833,1,17,25,42
1413458993,1,17,25,42
1413459039,1,16,26,42
1413459432,1,17,25,42
1413459541,1,17,25,42
1413459544,1,18,24,42
1413459633,1,17,25,42
1413459683,1,18,24,42
1413459813,1,19,23,42
1413459958,1,19,23,42
1413460191,1,19,23,42
1413460256,1,18,24,42
1413460268,1,17,25,42
1413460371,1,17,25,42
1413460388,1,14,28,42
1413460455,1,15,27,42
1413460676,1,14,27,42
1413460715,1,14,27,42
1413461032,1,13,28,42
1413461101,1,13,28,42
1413461104,1,14,27,42
1413461237,1,15,26,42
1413461401,1,16,25,42
1413461425,1,16,25,42
1413461633,1,16,25,42
1413461760,1,16,25,42
1413461793,1,17,24,42
1413462119,1,17,24,42
1413462135,1,17,24,42
1413462474,1,17,24,42
1413462529,1,17,24,42
1413462600,1,18,23,42
1413462657,1,18,23,42
1413462688,1,19,22,42
1413462781,1,20,21,42
1413462806,1,21,20,42
1413462847,1,21,20,42
1413462918,1,22,19,42
1413463136,1,22,19,42
1413463160,1,22,19,42
1413463204,1,22,19,42
1413463487,1,22,19,42
1413463561,1,22,19,42
1413463860,1,22,19,42
