# timestamp,status,avbikes,avstamps,totstamps
1416100113,1,40,2,42
1416100179,1,39,3,42
1416100229,1,38,4,42
1416100385,1,38,4,42
1416100439,1,37,5,42
1416100566,1,38,4,42
1416101076,1,38,4,42
1416101239,1,39,3,42
1416101843,1,39,3,42
1416102042,1,38,4,42
1416102108,1,38,4,42
1416102135,1,37,5,42
1416102272,1,36,6,42
1416102341,1,36,6,42
1416102374,1,37,5,42
1416102504,1,38,4,42
1416103108,1,38,4,42
1416103712,1,38,4,42
1416103849,1,38,4,42
1416103884,1,37,5,42
1416104181,1,37,5,42
1416104371,1,37,5,42
1416104531,1,38,4,42
1416105135,1,38,4,42
1416105194,1,38,4,42
1416105264,1,36,6,42
1416105650,1,37,5,42
1416105678,1,38,4,42
1416106282,1,38,4,42
1416106885,1,38,4,42
1416107319,1,39,3,42
1416107923,1,39,3,42
1416108527,1,39,3,42
1416109028,1,40,2,42
1416109631,1,40,2,42
1416110235,1,40,2,42
1416110838,1,40,2,42
1416110977,1,40,2,42
1416111033,1,39,3,42
1416111637,1,39,3,42
1416111705,1,39,3,42
1416112266,1,40,2,42
1416112870,1,40,2,42
1416113473,1,40,2,42
1416113724,1,41,1,42
1416114049,1,40,2,42
1416114087,1,40,2,42
1416114119,1,39,3,42
1416114723,1,39,3,42
1416115326,1,39,3,42
1416115930,1,39,3,42
1416116534,1,39,3,42
1416116795,1,39,3,42
1416116822,1,38,4,42
1416117425,1,38,4,42
1416118029,1,38,4,42
1416118632,1,38,4,42
1416119236,1,38,4,42
1416119840,1,38,4,42
1416120444,1,38,4,42
1416121047,1,38,4,42
1416121651,1,38,4,42
1416121777,1,38,4,42
1416121826,1,37,5,42
1416122429,1,37,5,42
1416123048,1,38,4,42
1416123652,1,38,4,42
1416124256,1,38,4,42
1416124887,1,39,3,42
1416125490,1,39,3,42
1416126043,1,40,2,42
1416126646,1,40,2,42
1416127250,1,40,2,42
1416127546,1,41,1,42
1416127600,1,40,2,42
1416128081,1,40,2,42
1416128119,1,40,2,42
1416128258,1,40,2,42
1416128288,1,39,3,42
1416128353,1,39,3,42
1416128414,1,37,5,42
1416128471,1,36,6,42
1416129075,1,36,6,42
1416129158,1,37,5,42
1416129761,1,37,5,42
1416130365,1,37,5,42
1416130726,1,37,5,42
1416130782,1,36,6,42
1416130838,1,36,6,42
1416130903,1,35,7,42
1416131503,1,35,7,42
1416131548,1,34,8,42
1416131797,1,33,9,42
1416132209,1,34,8,42
1416132342,1,33,9,42
1416132505,1,34,8,42
1416132762,1,32,10,42
1416132900,1,34,8,42
1416133110,1,33,9,42
1416133184,1,33,9,42
1416133240,1,31,11,42
1416133653,1,32,10,42
1416133909,1,32,10,42
1416133912,1,33,9,42
1416134130,1,33,9,42
1416134158,1,32,10,42
1416134497,1,34,8,42
1416134560,1,34,8,42
1416134590,1,33,9,42
1416134923,1,32,10,42
1416135224,1,32,10,42
1416135276,1,32,10,42
1416135306,1,31,11,42
1416135682,1,32,10,42
1416135797,1,33,9,42
1416136173,1,32,10,42
1416136286,1,33,9,42
1416136480,1,33,9,42
1416136522,1,32,10,42
1416136702,1,33,9,42
1416137305,1,33,9,42
1416137498,1,32,10,42
1416137710,1,34,8,42
1416137805,1,34,8,42
1416137835,1,33,9,42
1416138151,1,34,8,42
1416138183,1,33,9,42
1416138787,1,33,9,42
1416139249,1,33,9,42
1416139288,1,30,12,42
1416139585,1,31,11,42
1416139782,1,31,11,42
1416139808,1,30,12,42
1416139908,1,32,10,42
1416139948,1,31,11,42
1416140069,1,32,10,42
1416140364,1,33,9,42
1416140651,1,34,8,42
1416140798,1,35,7,42
1416140858,1,40,2,42
1416140928,1,40,2,42
1416140931,1,40,2,42
1416141230,1,41,1,42
1416141884,1,41,1,42
1416141937,1,40,2,42
1416142310,1,40,2,42
1416142333,1,39,3,42
1416142387,1,40,1,42
1416142537,1,41,1,42
1416142789,1,41,1,42
1416142829,1,40,2,42
1416142956,1,41,1,42
1416143178,1,41,1,42
1416143217,1,40,2,42
1416143821,1,40,2,42
1416144378,1,40,2,42
1416144430,1,41,1,42
1416144500,1,41,1,42
1416144579,1,41,1,42
1416144704,1,41,1,42
1416144784,1,41,1,42
1416145389,1,41,1,42
1416145992,1,41,1,42
1416146209,1,42,0,42
1416146669,1,42,0,42
1416146691,1,42,0,42
1416146843,1,42,0,42
1416146874,1,41,1,42
1416147223,1,42,0,42
1416147827,1,42,0,42
1416148430,1,42,0,42
1416149034,1,42,0,42
1416149627,1,42,0,42
1416149670,1,41,1,42
1416150170,1,42,0,42
1416150289,1,42,0,42
1416150343,1,41,1,42
1416150860,1,42,0,42
1416151463,1,42,0,42
1416151779,1,42,0,42
1416152382,1,42,0,42
1416152986,1,42,0,42
1416153590,1,42,0,42
1416153827,1,42,0,42
1416153863,1,40,2,42
1416154209,1,41,1,42
1416154814,1,41,1,42
1416155437,1,41,1,42
1416155504,1,41,1,42
1416155771,1,42,0,42
1416155857,1,42,0,42
1416155891,1,41,1,42
1416156495,1,41,1,42
1416157099,1,41,1,42
1416157487,1,41,1,42
1416157547,1,42,0,42
1416157585,1,41,1,42
1416158189,1,41,1,42
1416158793,1,41,1,42
1416159396,1,41,1,42
1416159641,1,42,0,42
1416159889,1,42,0,42
1416159929,1,41,1,42
1416160532,1,41,1,42
1416161080,1,42,0,42
1416161145,1,42,0,42
1416161210,1,42,0,42
1416161271,1,35,6,42
1416161320,1,35,6,42
1416161369,1,35,6,42
1416161438,1,35,6,42
1416161505,1,35,6,42
1416161562,1,35,6,42
1416161617,1,35,6,42
1416161670,1,35,6,42
1416161717,1,22,20,42
1416161998,1,23,19,42
1416162110,1,23,19,42
1416162125,1,22,20,42
1416162469,1,22,20,42
1416162482,1,21,21,42
1416162828,1,21,21,42
1416162886,1,23,19,42
1416162898,1,23,19,42
1416162970,1,22,20,42
1416163574,1,22,20,42
1416163932,1,22,20,42
1416164263,1,22,20,42
1416164291,1,21,21,42
1416164894,1,21,21,42
1416165498,1,21,21,42
1416165918,1,22,20,42
1416166522,1,22,20,42
1416166663,1,21,21,42
1416166891,1,22,20,42
1416167446,1,22,20,42
1416167477,1,21,21,42
1416167662,1,20,22,42
1416168266,1,20,22,42
1416168399,1,22,20,42
1416168695,1,22,20,42
1416168721,1,21,21,42
1416168853,1,20,22,42
1416169456,1,20,22,42
1416169848,1,20,22,42
1416169850,1,21,21,42
1416170454,1,21,21,42
1416170525,1,22,20,42
1416170864,1,22,20,42
1416170892,1,21,21,42
1416171496,1,21,21,42
1416171636,1,22,20,42
1416172240,1,22,20,42
1416172537,1,22,20,42
1416172551,1,21,21,42
1416172909,1,21,21,42
