# timestamp,status,avbikes,avstamps,totstamps
1414200017,1,6,14,20
1414200382,1,7,13,20
1414200987,1,7,13,20
1414201591,1,7,13,20
1414202195,1,7,13,20
1414202526,1,8,12,20
1414203130,1,8,12,20
1414203735,1,8,12,20
1414203873,1,8,12,20
1414203915,1,7,13,20
1414204519,1,7,13,20
1414205124,1,7,13,20
1414205710,1,7,13,20
1414205903,1,6,14,20
1414206507,1,6,14,20
1414207111,1,6,14,20
1414207715,1,6,14,20
1414208319,1,6,14,20
1414208530,1,7,13,20
1414209134,1,7,13,20
1414209738,1,7,13,20
1414210342,1,7,13,20
1414210946,1,7,13,20
1414211550,1,7,13,20
1414212155,1,7,13,20
1414212759,1,7,13,20
1414213364,1,7,13,20
1414213421,1,6,14,20
1414214025,1,6,14,20
1414214629,1,6,14,20
1414215233,1,6,14,20
1414215837,1,6,14,20
1414216246,1,5,15,20
1414216850,1,5,15,20
1414217455,1,5,15,20
1414218059,1,5,15,20
1414218664,1,5,15,20
1414219268,1,5,15,20
1414219872,1,5,15,20
1414220476,1,5,15,20
1414221080,1,5,15,20
1414221684,1,5,15,20
1414221934,1,4,16,20
1414222547,1,4,16,20
1414222580,1,3,17,20
1414223184,1,3,17,20
1414223599,1,3,17,20
1414223638,1,2,18,20
1414224242,1,2,18,20
1414224847,1,2,18,20
1414225451,1,2,18,20
1414226055,1,2,18,20
1414226660,1,2,18,20
1414226806,1,2,18,20
1414227410,1,2,18,20
1414228014,1,2,18,20
1414228618,1,2,18,20
1414229223,1,2,18,20
1414229508,1,2,18,20
1414229529,1,1,19,20
1414230133,1,1,19,20
1414230738,1,1,19,20
1414231342,1,1,19,20
1414231946,1,1,19,20
1414232550,1,1,19,20
1414233155,1,1,19,20
1414233759,1,1,19,20
1414234363,1,1,19,20
1414234968,1,1,19,20
1414235573,1,1,19,20
1414236005,1,3,17,20
1414236610,1,3,17,20
1414236987,1,3,17,20
1414237050,1,1,19,20
1414237094,1,3,17,20
1414237429,1,4,16,20
1414237454,1,3,17,20
1414237657,1,4,16,20
1414237720,1,5,15,20
1414237753,1,5,15,20
1414237906,1,5,15,20
1414237965,1,4,16,20
1414237992,1,3,17,20
1414238596,1,3,17,20
1414239110,1,2,18,20
1414239714,1,2,18,20
1414239859,1,1,19,20
1414239984,1,2,18,20
1414240588,1,2,18,20
1414240967,1,2,18,20
1414241572,1,2,18,20
1414242176,1,2,18,20
1414242803,1,2,18,20
1414242852,1,1,19,20
1414243052,1,3,17,20
1414243656,1,3,17,20
1414244261,1,3,17,20
1414244569,1,3,17,20
1414244572,1,2,18,20
1414245176,1,2,18,20
1414245781,1,2,18,20
1414246385,1,2,18,20
1414246990,1,2,18,20
1414247346,1,3,17,20
1414247568,1,3,17,20
1414247591,1,2,18,20
1414247735,1,3,17,20
1414248347,1,2,18,20
1414248890,1,2,18,20
1414248922,1,1,19,20
1414248960,1,2,18,20
1414249564,1,2,18,20
1414249930,1,4,16,20
1414250070,1,5,15,20
1414250674,1,5,15,20
1414251264,1,4,16,20
1414251436,1,4,16,20
1414251515,1,4,16,20
1414251555,1,3,17,20
1414251885,1,2,18,20
1414251909,1,1,19,20
1414252342,1,2,18,20
1414252947,1,2,18,20
1414253551,1,2,18,20
1414254155,1,2,18,20
1414254451,1,3,17,20
1414255056,1,3,17,20
1414255662,1,3,17,20
1414256268,1,3,17,20
1414256872,1,3,17,20
1414257500,1,4,16,20
1414258105,1,4,16,20
1414258712,1,4,16,20
1414258739,1,3,17,20
1414259345,1,3,17,20
1414259487,1,2,18,20
1414260092,1,2,18,20
1414260697,1,2,18,20
1414261301,1,2,18,20
1414261544,1,3,17,20
1414262149,1,3,17,20
1414262752,1,3,17,20
1414263357,1,3,17,20
1414263714,1,4,16,20
1414264318,1,4,16,20
1414264846,1,3,17,20
1414265368,1,2,18,20
1414265429,1,1,19,20
1414265507,1,2,18,20
1414265616,1,1,19,20
1414266220,1,1,19,20
1414266824,1,1,19,20
1414267428,1,1,19,20
1414268033,1,1,19,20
1414268260,1,2,18,20
1414268864,1,2,18,20
1414269468,1,2,18,20
1414270072,1,2,18,20
1414270676,1,2,18,20
1414271262,1,1,19,20
1414271866,1,1,19,20
1414272470,1,1,19,20
1414273075,1,1,19,20
1414273453,1,2,18,20
1414273545,1,1,19,20
1414273798,1,2,18,20
1414274004,1,1,19,20
1414274608,1,1,19,20
1414275212,1,1,19,20
1414275817,1,1,19,20
1414276421,1,1,19,20
1414276891,1,2,18,20
1414277243,1,1,19,20
1414277847,1,1,19,20
1414278408,1,3,17,20
1414278410,1,4,16,20
1414278760,1,3,17,20
1414278786,1,2,18,20
1414279211,1,4,16,20
1414279814,1,4,16,20
1414280419,1,4,16,20
1414281023,1,4,16,20
1414281091,1,5,15,20
1414281695,1,5,15,20
1414282300,1,5,15,20
1414282411,1,6,14,20
1414283015,1,6,14,20
1414283619,1,6,14,20
1414284214,1,8,12,20
1414284819,1,8,12,20
1414285423,1,8,12,20
1414286028,1,8,12,20
1414286633,1,8,12,20
1414287238,1,8,12,20
1414287841,1,8,12,20
1414287951,1,9,11,20
1414287957,1,9,11,20
1414288120,1,8,12,20
1414288516,1,8,12,20
1414289121,1,8,12,20
1414289725,1,8,12,20
1414290329,1,8,12,20
1414290933,1,8,12,20
1414291537,1,8,12,20
1414292141,1,8,12,20
1414292318,1,9,11,20
1414292922,1,9,11,20
1414293526,1,9,11,20
1414294130,1,9,11,20
1414294735,1,9,11,20
1414295339,1,9,11,20
1414295749,1,9,11,20
1414295753,1,9,11,20
1414296358,1,9,11,20
1414296962,1,9,11,20
1414297566,1,9,11,20
1414298170,1,9,11,20
1414298774,1,9,11,20
1414299379,1,9,11,20
