# timestamp,status,avbikes,avstamps,totstamps
1414600173,1,8,12,20
1414600231,1,8,12,20
1414600273,1,7,13,20
1414600714,1,8,12,20
1414600786,1,9,11,20
1414601299,1,10,10,20
1414601506,1,9,11,20
1414601736,1,9,11,20
1414601768,1,8,12,20
1414602372,1,8,12,20
1414602529,1,6,14,20
1414602933,1,6,14,20
1414602957,1,5,15,20
1414603347,1,6,14,20
1414603389,1,5,15,20
1414603569,1,6,14,20
1414603650,1,7,13,20
1414603839,1,8,12,20
1414603901,1,7,13,20
1414604133,1,7,13,20
1414604199,1,6,14,20
1414604223,1,5,15,20
1414604562,1,6,14,20
1414605166,1,6,14,20
1414605197,1,7,13,20
1414605590,1,7,13,20
1414605612,1,6,14,20
1414605882,1,8,12,20
1414606219,1,10,10,20
1414606668,1,9,11,20
1414607004,1,10,10,20
1414607206,1,11,9,20
1414607528,1,12,8,20
1414608132,1,12,8,20
1414608225,1,11,9,20
1414608450,1,12,8,20
1414608520,1,12,8,20
1414608547,1,11,9,20
1414608859,1,11,9,20
1414608903,1,10,10,20
1414608998,1,12,8,20
1414609054,1,12,8,20
1414609080,1,11,9,20
1414609248,1,11,9,20
1414609250,1,10,10,20
1414609314,1,11,9,20
1414609442,1,12,8,20
1414609713,1,11,9,20
1414609940,1,12,8,20
1414610260,1,11,9,20
1414610323,1,12,8,20
1414610739,1,13,7,20
1414610771,1,12,8,20
1414610846,1,12,8,20
1414610896,1,11,9,20
1414610958,1,11,9,20
1414610993,1,10,10,20
1414611344,1,11,9,20
1414611405,1,11,9,20
1414611466,1,10,10,20
1414611492,1,9,11,20
1414612030,1,10,10,20
1414612657,1,9,11,20
1414612808,1,9,11,20
1414613322,1,8,12,20
1414613552,1,8,12,20
1414613592,1,7,13,20
1414614151,1,6,14,20
1414614333,1,7,13,20
1414614739,1,6,14,20
1414615343,1,6,14,20
1414615947,1,6,14,20
1414616182,1,7,13,20
1414616655,1,8,12,20
1414616697,1,9,11,20
1414617301,1,9,11,20
1414617702,1,8,12,20
1414618065,1,8,12,20
1414618107,1,8,12,20
1414618711,1,8,12,20
1414618967,1,8,12,20
1414619015,1,7,13,20
1414619038,1,6,14,20
1414619643,1,6,14,20
1414619967,1,6,14,20
1414619999,1,5,15,20
1414620604,1,5,15,20
1414621208,1,5,15,20
1414621812,1,5,15,20
1414622416,1,5,15,20
1414623021,1,5,15,20
1414623626,1,5,15,20
1414624230,1,5,15,20
1414624822,1,7,13,20
1414624885,1,8,12,20
1414625375,1,9,11,20
1414625979,1,9,11,20
1414626583,1,9,11,20
1414627187,1,9,11,20
1414627791,1,9,11,20
1414628395,1,9,11,20
1414628644,1,10,10,20
1414629248,1,10,10,20
1414629852,1,10,10,20
1414630457,1,10,10,20
1414631061,1,10,10,20
1414631665,1,10,10,20
1414632269,1,10,10,20
1414632873,1,10,10,20
1414633477,1,10,10,20
1414634082,1,10,10,20
1414634515,1,11,9,20
1414635120,1,11,9,20
1414635724,1,11,9,20
1414636329,1,11,9,20
1414636933,1,11,9,20
1414637537,1,11,9,20
1414638141,1,11,9,20
1414638745,1,11,9,20
1414639350,1,11,9,20
1414639954,1,11,9,20
1414640559,1,11,9,20
1414641226,1,11,9,20
1414641402,1,11,9,20
1414642006,1,11,9,20
1414642610,1,11,9,20
1414643214,1,11,9,20
1414643819,1,11,9,20
1414644423,1,11,9,20
1414645027,1,11,9,20
1414645631,1,11,9,20
1414646235,1,11,9,20
1414646839,1,11,9,20
1414647444,1,11,9,20
1414648048,1,11,9,20
1414648652,1,11,9,20
1414648728,1,10,10,20
1414649333,1,10,10,20
1414649937,1,10,10,20
1414650571,1,10,10,20
1414650602,1,9,11,20
1414651206,1,9,11,20
1414651474,1,8,12,20
1414652078,1,8,12,20
1414652683,1,8,12,20
1414653043,1,8,12,20
1414653078,1,7,13,20
1414653285,1,6,14,20
1414653523,1,5,15,20
1414653567,1,5,15,20
1414653600,1,4,16,20
1414653708,1,4,16,20
1414653734,1,3,17,20
1414654207,1,4,16,20
1414654403,1,3,17,20
1414655007,1,3,17,20
1414655190,1,2,18,20
1414655510,1,2,18,20
1414655559,1,1,19,20
1414655750,1,0,20,20
1414656355,1,0,20,20
1414656959,1,0,20,20
1414657426,1,1,19,20
1414657444,1,1,19,20
1414657997,1,2,18,20
1414658071,1,1,19,20
