# timestamp,status,avbikes,avstamps,totstamps
1416800047,1,18,2,20
1416800652,1,18,2,20
1416801275,1,18,2,20
1416801308,1,18,2,20
1416801912,1,18,2,20
1416802517,1,18,2,20
1416803121,1,18,2,20
1416803726,1,18,2,20
1416804331,1,18,2,20
1416804936,1,18,2,20
1416805541,1,18,2,20
1416806145,1,18,2,20
1416806750,1,18,2,20
1416807354,1,18,2,20
1416807959,1,18,2,20
1416808563,1,18,2,20
1416809169,1,18,2,20
1416809774,1,18,2,20
1416810164,1,17,3,20
1416810768,1,17,3,20
1416811010,1,17,3,20
1416811013,1,16,4,20
1416811617,1,16,4,20
1416812223,1,16,4,20
1416812604,1,16,4,20
1416812665,1,14,6,20
1416812922,1,14,6,20
1416812950,1,13,7,20
1416813588,1,13,7,20
1416813622,1,13,7,20
1416813949,1,13,7,20
1416813951,1,12,8,20
1416814531,1,11,9,20
1416814646,1,11,9,20
1416814722,1,10,10,20
1416814786,1,8,12,20
1416814834,1,9,11,20
1416814858,1,8,12,20
1416815262,1,8,12,20
1416815298,1,7,13,20
1416815342,1,6,14,20
1416815947,1,6,14,20
1416816551,1,6,14,20
1416817157,1,6,14,20
1416817479,1,6,14,20
1416817508,1,5,15,20
1416817711,1,5,15,20
1416817738,1,4,16,20
1416818142,1,4,16,20
1416818176,1,3,17,20
1416818543,1,3,17,20
1416818627,1,3,17,20
1416818651,1,2,18,20
1416819256,1,2,18,20
1416819861,1,2,18,20
1416819910,1,3,17,20
1416820519,1,3,17,20
1416820701,1,3,17,20
1416820777,1,2,17,20
1416820832,1,3,17,20
1416821018,1,2,18,20
1416821147,1,2,18,20
1416821177,1,1,19,20
1416821265,1,1,19,20
1416821326,1,2,18,20
1416821933,1,2,18,20
1416822348,1,2,18,20
1416822401,1,2,18,20
1416822429,1,1,19,20
1416823020,1,2,18,20
1416823128,1,3,17,20
1416823186,1,3,17,20
1416823237,1,2,18,20
1416823260,1,1,19,20
1416823867,1,1,19,20
1416824473,1,2,18,20
1416825083,1,2,18,20
1416825154,1,1,19,20
1416825618,1,2,18,20
1416826055,1,1,19,20
1416826130,1,1,19,20
1416826738,1,1,19,20
1416827344,1,1,19,20
1416827911,1,1,19,20
1416827943,1,0,20,20
1416828000,1,1,19,20
1416828409,1,1,19,20
1416828439,1,0,20,20
1416828488,1,1,19,20
1416828628,1,0,20,20
1416828658,1,1,19,20
1416828929,1,1,19,20
1416828963,1,0,20,20
1416829045,1,1,19,20
1416829527,1,2,18,20
1416830067,1,1,19,20
1416830675,1,1,19,20
1416831280,1,1,19,20
1416831884,1,1,19,20
1416831941,1,2,18,20
1416831991,1,2,18,20
1416832056,1,3,17,20
1416832089,1,2,18,20
1416832469,1,1,19,20
1416832653,1,2,18,20
1416832833,1,3,17,20
1416833011,1,4,16,20
1416833616,1,4,16,20
1416833884,1,5,15,20
1416834207,1,6,14,20
1416834775,1,7,13,20
1416835047,1,8,12,20
1416835524,1,9,11,20
1416836150,1,10,10,20
1416836170,1,11,9,20
1416836446,1,11,9,20
1416836477,1,11,9,20
1416837082,1,11,9,20
1416837156,1,12,8,20
1416837470,1,12,8,20
1416837487,1,14,6,20
1416837711,1,16,4,20
1416838315,1,16,4,20
