# timestamp,status,avbikes,avstamps,totstamps
1412000132,1,13,7,20
1412000313,1,12,8,20
1412000856,1,12,8,20
1412000886,1,11,9,20
1412001166,1,10,10,20
1412001190,1,9,11,20
1412001841,1,9,11,20
1412001873,1,8,12,20
1412002487,1,8,12,20
1412002580,1,8,12,20
1412002641,1,9,11,20
1412002740,1,9,11,20
1412002742,1,8,12,20
1412003194,1,9,11,20
1412003563,1,9,11,20
1412003604,1,8,12,20
1412004037,1,8,12,20
1412004475,1,7,13,20
1412004663,1,6,14,20
1412005268,1,6,14,20
1412005872,1,6,14,20
1412006381,1,7,13,20
1412006985,1,7,13,20
1412007597,1,6,14,20
1412007613,1,7,13,20
1412008209,1,8,12,20
1412008310,1,8,12,20
1412008531,1,7,13,20
1412008808,1,8,12,20
1412009333,1,7,13,20
1412009379,1,7,13,20
1412009550,1,8,12,20
1412009806,1,9,11,20
1412009914,1,10,10,20
1412010286,1,9,11,20
1412010460,1,8,12,20
1412010586,1,8,12,20
1412010630,1,7,13,20
1412010829,1,7,13,20
1412010853,1,6,14,20
1412011458,1,6,14,20
1412011618,1,5,15,20
1412012161,1,5,15,20
1412012164,1,6,14,20
1412012820,1,7,13,20
1412013044,1,7,13,20
1412013099,1,5,15,20
1412013159,1,6,14,20
1412013764,1,6,14,20
1412014368,1,6,14,20
1412014435,1,6,14,20
1412014469,1,5,15,20
1412014506,1,6,14,20
1412014651,1,7,13,20
1412014738,1,7,13,20
1412014768,1,7,13,20
1412014859,1,5,15,20
1412014868,1,5,15,20
1412015268,1,4,16,20
1412015292,1,3,17,20
1412015535,1,4,16,20
1412015815,1,4,16,20
1412015849,1,3,17,20
1412016048,1,3,17,20
1412016120,1,3,17,20
1412016181,1,3,17,20
1412016785,1,3,17,20
1412017242,1,4,16,20
1412017358,1,4,16,20
1412017413,1,4,16,20
1412017460,1,3,17,20
1412018064,1,3,17,20
1412018272,1,4,16,20
1412018291,1,5,15,20
1412018518,1,6,14,20
1412018635,1,5,15,20
1412018674,1,4,16,20
1412018809,1,4,16,20
1412019414,1,4,16,20
1412019778,1,3,17,20
1412019858,1,4,16,20
1412020416,1,5,15,20
1412021024,1,5,15,20
1412021454,1,6,14,20
1412021624,1,7,13,20
1412021655,1,8,12,20
1412021734,1,9,11,20
1412022338,1,9,11,20
1412022943,1,9,11,20
1412023547,1,9,11,20
1412024039,1,9,11,20
1412024075,1,8,12,20
