# timestamp,status,avbikes,avstamps,totstamps
1414400399,1,0,20,20
1414401003,1,0,20,20
1414401581,1,1,19,20
1414402186,1,1,19,20
1414402475,1,0,20,20
1414403080,1,0,20,20
1414403684,1,0,20,20
1414403716,1,1,19,20
1414404322,1,1,19,20
1414404627,1,0,20,20
1414405231,1,0,20,20
1414405835,1,0,20,20
1414406439,1,0,20,20
1414407044,1,0,20,20
1414407261,1,1,19,20
1414407866,1,1,19,20
1414408471,1,1,19,20
1414408900,1,0,20,20
1414409193,1,1,19,20
1414409664,1,3,17,20
1414409850,1,5,15,20
1414410454,1,5,15,20
1414410649,1,5,15,20
1414410651,1,6,14,20
1414410986,1,5,15,20
1414411591,1,5,15,20
1414411903,1,4,16,20
1414412013,1,5,15,20
1414412256,1,6,14,20
1414412554,1,7,13,20
1414413159,1,7,13,20
1414413353,1,8,12,20
1414413888,1,7,13,20
1414414492,1,7,13,20
1414414609,1,7,13,20
1414414630,1,5,15,20
1414415234,1,5,15,20
1414415597,1,6,14,20
1414416203,1,6,14,20
1414416443,1,5,15,20
1414417041,1,6,14,20
1414417368,1,5,15,20
1414417402,1,4,16,20
1414417468,1,3,17,20
1414417499,1,2,18,20
1414417699,1,3,17,20
1414417813,1,4,16,20
1414417917,1,5,15,20
1414418058,1,6,14,20
1414418144,1,6,14,20
1414418176,1,5,15,20
1414418454,1,6,14,20
1414418577,1,9,11,20
1414419223,1,8,12,20
1414419688,1,10,10,20
1414419720,1,11,9,20
1414420080,1,13,7,20
1414420245,1,12,8,20
1414420282,1,11,9,20
1414420384,1,11,9,20
1414420441,1,10,10,20
1414420654,1,10,10,20
1414420677,1,9,11,20
1414420825,1,8,12,20
1414421408,1,9,11,20
1414421687,1,8,12,20
1414422292,1,8,12,20
1414422827,1,7,13,20
1414423177,1,6,14,20
1414423768,1,5,15,20
1414424140,1,5,15,20
1414424187,1,4,16,20
1414424305,1,3,17,20
1414424493,1,2,18,20
1414424748,1,2,18,20
1414424772,1,1,19,20
1414425017,1,2,18,20
1414425268,1,2,18,20
1414425400,1,1,19,20
1414425475,1,1,19,20
1414425877,1,2,18,20
1414426051,1,1,19,20
1414426644,1,2,18,20
1414426699,1,2,18,20
1414427303,1,2,18,20
1414427907,1,2,18,20
1414428277,1,3,17,20
1414428462,1,4,16,20
1414428888,1,3,17,20
1414428913,1,2,18,20
1414429409,1,3,17,20
1414429700,1,4,16,20
1414429860,1,5,15,20
1414430029,1,5,15,20
1414430062,1,4,16,20
1414430666,1,4,16,20
1414431142,1,3,17,20
1414431582,1,3,17,20
1414431613,1,2,18,20
1414431695,1,2,18,20
1414431724,1,1,19,20
1414432328,1,1,19,20
1414432933,1,1,19,20
1414433007,1,2,18,20
1414433312,1,4,16,20
1414433681,1,4,16,20
1414433705,1,3,17,20
1414433854,1,5,15,20
1414433965,1,5,15,20
1414434044,1,4,16,20
1414434107,1,2,18,20
1414434405,1,1,19,20
1414434453,1,0,20,20
1414434739,1,1,19,20
1414435043,1,2,18,20
1414435477,1,2,18,20
1414435723,1,1,19,20
1414435765,1,0,20,20
1414436369,1,0,20,20
1414436974,1,0,20,20
1414437107,1,2,18,20
1414437162,1,2,18,20
1414437218,1,0,20,20
1414437823,1,0,20,20
1414438059,1,1,19,20
1414438331,1,2,18,20
1414438832,1,2,18,20
1414438880,1,2,18,20
1414439132,1,3,17,20
1414439689,1,2,18,20
1414439733,1,3,17,20
